TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,ACNASE,14/08/2017,SIMILAR,109740239.0,01/11/2027,25351314228201761,PRODUTOS ANTI-ACNE,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,ENXOFRE +  PEROXIDO DE BENZOILA,ACNASE
MEDICAMENTO,ACNIL,11/08/2003,SIMILAR,102980329.0,01/08/2008,25351016946200390,PRODUTOS ANTI-ACNE,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,ISOTRETINOINA,ACNIL
MEDICAMENTO,ACNOVA,19/12/2016,SIMILAR,105830844.0,01/12/2026,25351546841201502,PRODUTOS ANTI-ACNE,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,ISOTRETINOINA,ACNOVA
MEDICAMENTO,ACOG,04/05/2020,SIMILAR,105250085.0,01/05/2030,25351230018201731,,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,RIVAROXABANA,ACOG
MEDICAMENTO,ACTIFEDRIN,17/03/2004,NOVO,103900155.0,01/02/2028,25351016602200461,ANTI-HISTAMINICOS SISTEMICOS,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,CLORIDRATO DE PSEUDOEFEDRINA +  CLORIDRATO DE TRIPROLIDINA,ACTIFEDRIN
MEDICAMENTO,ACTILYSE,09/03/1988,NOVO,103670049.0,01/03/2028,2500100300787,ANTICOAGULANTES FIBRINOLITICOS E PROTEOLITICOS N/DIGE,60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,VÁLIDO,ALTEPLASE,ACTILYSE
MEDICAMENTO,ACTIVE PLUS,30/03/2020,FITOTERAPICO,111990031.0,01/03/2030,25351411851201943,,33223157000135 - MAKROFARMA QUIMICA FARMACEUTICA LTDA,VÁLIDO,SENNA ALEXANDRINA MILL.,ACTIVE PLUS
MEDICAMENTO,ACTONEL,08/02/2021,NOVO,174650009.0,01/02/2025,25351591197202086,SUPRESSORES DA REABSORCAO OSSEA,09058502000148 - FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA,VÁLIDO,RISEDRONATO SODICO,ACTONEL
MEDICAMENTO,ACU FRESH,04/07/2016,ESPECIFICO,154230230.0,01/07/2026,25351014464201114,OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,CARMELOSE SODICA,ACU FRESH
MEDICAMENTO,ACU FRESH G,04/10/2021,ESPECIFICO,154230322.0,01/10/2031,25351548553202041,EMOLIENTES E PROTETORES OFTALMICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,CARMELOSE SODICA +  GLICEROL,ACU FRESH G
MEDICAMENTO,ACULAR,23/12/1996,NOVO,101470046.0,01/05/2029,250000149379357,ANTINFLAMATORIOS,43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,TROMETAMOL CETOROLACO ,ACULAR
MEDICAMENTO,AD FURP,17/02/1983,ESPECIFICO,110390022.0,01/02/2028,2500100927182,EMOLIENTES E PROTETORES DA PELE E MUCOSAS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,COLECALCIFEROL +  PALMITATO DE RETINOL +  OXIDO DE ZINCO,AD FURP
MEDICAMENTO,AD-MUC,07/01/2003,FITOTERAPICO,109740172.0,01/01/2028,25351217831200230,ANTINFLAMATORIOS + FITOTERAPICO SIMPLES,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,MATRICARIA RECUTITA L.,AD-MUC
MEDICAMENTO,AD-TIL,07/06/2021,ESPECIFICO,178170914.0,01/08/2026,25351109985202111,POLIVITAMINICOS SEM MINERAIS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,ACETATO DE RETINOL +  COLECALCIFEROL,AD-TIL
MEDICAMENTO,AD-VITAM,13/04/2015,ESPECIFICO,138410065.0,01/04/2025,25351010447201453,POLIVITAMINICOS SEM MINERAIS,02456955000183 - NATULAB LABORATÓRIO S.A,VÁLIDO,ACETATO DE RETINOL +  COLECALCIFEROL,AD-VITAM
MEDICAMENTO,ADACEL,16/09/2019,BIOLOGICO,183260400.0,01/03/2028,25351412010201953,VACINAS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,AGLUTINOGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3 +  HEMAGLUTININA FILAMENTOSA +  PERTACTINA +  TOXOIDE TETANICO +  TOXOIDE DIFTERICO +  TOXOIDE PERTUSSIS,ADACEL
MEDICAMENTO,ADACNE,19/12/2005,SIMILAR,110130230.0,01/12/2025,25351126287200561,PRODUTOS ANTI-ACNE,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,ADAPALENO,ADACNE
MEDICAMENTO,ADACNE CLIN,21/02/2007,NOVO,110130249.0,01/02/2027,25351351901200521,PRODUTOS ANTI-ACNE,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,ADAPALENO +  FOSFATO DE CLINDAMICINA,ADACNE CLIN
MEDICAMENTO,ADALAT,26/10/2010,NOVO,170560052.0,01/04/2026,25351211427200767,ANTIANGINOSOS E VASODILATADORES,18459628000115 - BAYER S.A.,VÁLIDO,NIFEDIPINO,ADALAT
MEDICAMENTO,ADAPALENO,20/04/2015,GENERICO,183260039.0,01/02/2027,25351688711201491,PRODUTOS ANTI-ACNE,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,ADAPALENO,ADAPALENO
MEDICAMENTO,ADAPTIS GEL,29/07/2019,ESPECIFICO,167730625.0,01/07/2029,25351595392201601,OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CARBOMER 940,ADAPTIS GEL
MEDICAMENTO,ADCETRIS,01/09/2014,BIOLOGICO,106390269.0,01/09/2029,25351058806201395,ANTINEOPLASICO,60397775000174 - TAKEDA PHARMA LTDA.,VÁLIDO,BRENTUXIMABE VEDOTINA,ADCETRIS
MEDICAMENTO,ADDAVEN,06/07/2020,ESPECIFICO,100410165.0,01/07/2030,25351325190201853,NUTRIENTES PARENTERAIS,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,CLORETO CROMICO HEXAIDRATADO +  CLORETO CUPRICO +  CLORETO DE ZINCO +  CLORETO FERRICO +  FLUORETO DE SODIO +  IODETO DE POTASSIO +  SELENITO DE SODIO +  DICLORETO DE MANGANES TETRAIDRATADO +  MOLIBDATO DE SODIO DIIDRATADO,ADDAVEN
MEDICAMENTO,ADDERA D3,23/11/2010,ESPECIFICO,178170028.0,01/09/2028,25351651342200927,ANALOGO SINTETICO DA VITAMINA D,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,COLECALCIFEROL,ADDERA D3
MEDICAMENTO,ADEFORTE,30/04/2007,ESPECIFICO,104440113.0,01/04/2027,25351447831200696,POLIVITAMINICOS SEM MINERAIS,33145194000172 - LABORATÓRIO GROSS S. A.,VÁLIDO,ACETATO DE RACEALFATOCOFEROL +  COLECALCIFEROL +  PALMITATO DE RETINOL,ADEFORTE
MEDICAMENTO,ADENOCARD,24/06/1985,SIMILAR,100330038.0,01/06/2025,2500102698384,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,61230314000175 - LIBBS FARMACÊUTICA LTDA,VÁLIDO,ADENOSINA,ADENOCARD
MEDICAMENTO,ADENON,14/08/2001,DINAMIZADO,100610007.0,01/04/2026,2599202296475,MEDICAMENTOS DINAMIZADOS COMPOSTOS,56992217000180 - WELEDA DO BRASIL LABORATÓRIO E FARMÁCIA LTDA,VÁLIDO,BARYTA CARBONICA +  BERBERIS VULGARIS L. +  CALCAREA CARBONICA +  MERCURIUS SULPHURATUS RUBER,ADENON
MEDICAMENTO,ADENOSINA,17/01/2011,GENERICO,113430182.0,01/01/2026,25351669437200943,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,ADENOSINA,ADENOSINA
MEDICAMENTO,ADILOZ,24/07/2017,SIMILAR,102351223.0,01/07/2027,25351864707201647,ANTIBIOTICOS SISTEMICOS SIMPLES,57507378000365 - EMS S/A,VÁLIDO,LINEZOLIDA,ADILOZ
MEDICAMENTO,ADINOS,11/05/2009,NOVO,105730378.0,01/05/2029,25351825989200846,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,DESONIDA,ADINOS
MEDICAMENTO,ADINOS GEN,22/08/2011,NOVO,105730407.0,01/08/2026,25351163689200998,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,DESONIDA +  SULFATO DE GENTAMICINA,ADINOS GEN
MEDICAMENTO,ADIPEPT,23/12/2013,SIMILAR,105730462.0,01/12/2028,25351278967201217,ANTIACIDOS E ANTIULCEROSOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,PANTOPRAZOL,ADIPEPT
MEDICAMENTO,ADLYV,22/11/2021,SIMILAR,141070637.0,01/11/2031,25351532892201972,ANALGESICOS NAO NARCOTICOS,02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,VÁLIDO,IBUPROFENO,ADLYV
MEDICAMENTO,ADMELOG,13/01/2020,BIOLOGICO,183260412.0,01/09/2028,25351627305201922,ANTIDIABETICOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,INSULINA LISPRO,ADMELOG
MEDICAMENTO,ADOLESS,12/05/2003,SIMILAR,103900140.0,01/05/2028,253510382620142,ANTICONCEPCIONAIS,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,ETINILESTRADIOL +  GESTODENO,ADOLESS
MEDICAMENTO,ADORLAN,27/07/2020,NOVO,186100017.0,01/07/2030,25351559471201609,ANALGESICOS NARCOTICOS,10555143000113 - GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,VÁLIDO,CLORIDRATO DE TRAMADOL +  DICLOFENACO SODICO,ADORLAN
MEDICAMENTO,ADREN,16/07/2001,SIMILAR,113430001.0,01/06/2028,2500100141686,MEDICAMENTOS C/ ACAO NO MIOCARDIO,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,EPINEFRINA,ADREN
MEDICAMENTO,ADVANTAN,02/03/2020,NOVO,185690010.0,01/04/2028,25351711143201918,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,11424477000110 - LEO PHARMA LTDA,VÁLIDO,ACEPONATO DE METILPREDNISOLONA,ADVANTAN
MEDICAMENTO,ADVATE,28/09/2020,BIOLOGICO,106390288.0,01/07/2029,25351779075202010,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,60397775000174 - TAKEDA PHARMA LTDA.,VÁLIDO,ALFAOCTOCOGUE,ADVATE
MEDICAMENTO,ADVIL,11/01/2021,SIMILAR,101070347.0,01/10/2027,25351416131202016,ANALGESICOS NAO NARCOTICOS,33247743000110 - GLAXOSMITHKLINE BRASIL LTDA,VÁLIDO,IBUPROFENO,ADVIL
MEDICAMENTO,ADYNOVATE,28/09/2020,BIOLOGICO,106390297.0,01/01/2030,25351779248202008,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,60397775000174 - TAKEDA PHARMA LTDA.,VÁLIDO,ALFARURIOCTOCOGUE PEGOL,ADYNOVATE
MEDICAMENTO,AERODINI,29/06/2001,SIMILAR,103700096.0,01/03/2026,250000003279609,BRONCODILATADORES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,SULFATO DE SALBUTAMOL,AERODINI
MEDICAMENTO,AERODIVENT,08/06/2015,SIMILAR,103700631.0,01/06/2025,25351640423201411,BRONCODILATADORES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,BROMETO DE IPRATROPIO,AERODIVENT
MEDICAMENTO,AEROFRIN,14/06/1999,SIMILAR,117170009.0,01/06/2029,250000164699804,BRONCODILATADORES,25773037000183 - PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,VÁLIDO,SULFATO DE SALBUTAMOL MICRONIZADO,AEROFRIN
MEDICAMENTO,AEROLIN,19/01/2005,NAN,101070226.0,01/08/2026,25351108915200445,BRONCODILATADORES,33247743000110 - GLAXOSMITHKLINE BRASIL LTDA,VÁLIDO,SOLUCAO DE SALBUTAMOL +  SULFATO DE SALBUTAMOL,AEROLIN
MEDICAMENTO,AEROTRAT,30/11/1983,SIMILAR,107150015.0,01/07/2027,2599200841672,BRONCODILATADORES,44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,VÁLIDO,SULFATO DE SALBUTAMOL,AEROTRAT
MEDICAMENTO,AFINITOR,22/06/2009,NOVO,100681065.0,01/06/2029,25351571868200804,ANTINEOPLASICO,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,EVEROLIMO,AFINITOR
MEDICAMENTO,AFOLIC,05/12/2011,ESPECIFICO,138410050.0,01/12/2026,25351753177200986,ANTIANEMICOS SIMPLES,02456955000183 - NATULAB LABORATÓRIO S.A,VÁLIDO,ACIDO FOLICO,AFOLIC
MEDICAMENTO,AFOLIC INFANTIL,06/12/2010,ESPECIFICO,138410045.0,01/12/2025,25351484055201096,ANTIANEMICOS SIMPLES,02456955000183 - NATULAB LABORATÓRIO S.A,VÁLIDO,ACIDO FOLICO,AFOLIC INFANTIL
MEDICAMENTO,AFOPIC,27/02/2002,ESPECIFICO,103700157.0,01/12/2026,250000284319669,ANTIANEMICOS,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,ACIDO FOLICO,AFOPIC
MEDICAMENTO,AFRAT,01/02/2016,SIMILAR,102980425.0,01/02/2026,25351120874201518,SUPRESSORES DA REABSORCAO OSSEA,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,IBANDRONATO DE SODIO,AFRAT
MEDICAMENTO,AFREZZA,03/06/2019,BIOLOGICO,133480002.0,01/06/2029,25351600824201781,ANTIDIABETICOS,04752991000110 - BIOMM SA,VÁLIDO,INSULINA HUMANA,AFREZZA
MEDICAMENTO,AFRIN,24/07/2017,NOVO,170560112.0,01/03/2025,25351063419201701,DESCONGESTIONANTES NASAIS TOPICOS,18459628000115 - BAYER S.A.,VÁLIDO,CLORIDRATO DE OXIMETAZOLINA,AFRIN
MEDICAMENTO,AFSTYLA,02/12/2019,BIOLOGICO,101510130.0,01/12/2039,25351810172201872,OUTROS PRODUTOS ANTI-HEMORRAGICOS,62969589000198 - CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,ALFALONOCTOCOGUE,AFSTYLA
MEDICAMENTO,AFTINE,19/07/2000,SIMILAR,115600080.0,01/07/2025,250000092349993,PRODUTOS PARA OROFARINGE,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE PROCAINA +  MENTOL +  SULFATO DE NEOMICINA +  TARTARATO DE BISMUTO E SODIO,AFTINE
MEDICAMENTO,AGAROL,18/02/2008,NAN,157210003.0,01/12/2015,25351266458200755,LAXANTES IRRITANTES OU ESTIMULANTES,59748988000114 - JOHNSON & JOHNSON INDUSTRIAL LTDA.,VÁLIDO,AGAR-AGAR +  PICOSSULFATO DE SODIO +  OLEO MINERAL LEVE,AGAROL
MEDICAMENTO,AGIOLAX,30/07/2018,FITOTERAPICO,188300049.0,01/06/2025,25351067920201896,LAXANTES INCREMENTADORES DO BOLO INTESTINAL,11643096000122 - MYLAN LABORATORIOS LTDA,VÁLIDO,PLANTAGO OVATA FORSSK. +  SENNA ALEXANDRINA MILL.,AGIOLAX
MEDICAMENTO,AGLITIL,15/06/2020,SIMILAR,126750390.0,01/06/2030,25351731625201986,ANTIDIABETICOS,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,CLORIDRATO DE PIOGLITAZONA,AGLITIL
MEDICAMENTO,AGLUCOSE,20/02/2003,SIMILAR,135690035.0,01/02/2028,25351213147200289,ANTIDIABETICOS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,ACARBOSE,AGLUCOSE
MEDICAMENTO,AGOXOM,20/04/2020,SIMILAR,112780082.0,01/04/2030,25351505467201919,ANTIDEPRESSIVOS,42374207000176 - LABORATÓRIOS SERVIER DO BRASIL LTDA,VÁLIDO,AGOMELATINA,AGOXOM
MEDICAMENTO,AGRASTAT,16/11/2010,NOVO,137640120.0,01/11/2030,25351065824200997,ANTIAGREGANTE PLAQUETARIO,02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TIROFIBANA,AGRASTAT
MEDICAMENTO,AGRYLIN,19/10/2020,NOVO,106390302.0,01/12/2027,25351778268202053,OUTROS AGENTES ANTINEOPLÁSICOS,60397775000174 - TAKEDA PHARMA LTDA.,VÁLIDO,CLORIDRATO DE ANAGRELIDA,AGRYLIN
MEDICAMENTO,AGUA INGLESA CATARINENSE,20/12/2002,FITOTERAPICO,100660002.0,01/10/2029,2599100890379,FITOTERAPICO COMPOSTO,84684620000187 - LABORATORIO CATARINENSE LTDA,VÁLIDO,CINCHONA CALISAYA WEDD.,AGUA INGLESA CATARINENSE
MEDICAMENTO,AGUA PARA INJETAVEIS,29/07/2013,ESPECIFICO,116370084.0,01/07/2029,25351325198201314,DILUENTES E VEICULOS DE MEDICAMENTOS,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,AGUA PARA INJETAVEIS,AGUA PARA INJETAVEIS
MEDICAMENTO,AGUA PARA INJEÇAO,08/09/2020,ESPECIFICO,102980539.0,01/05/2025,25351606944202098,DILUENTES E VEICULOS DE MEDICAMENTOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,AGUA PARA INJECAO,AGUA PARA INJECAO
MEDICAMENTO,AGUA PARA INJEÇÃO,31/01/2005,ESPECIFICO,117720024.0,01/02/2025,25351281920200400,DILUENTES E VEICULOS DE MEDICAMENTOS,01784792000103 - EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,AGUA ESTERIL PARA INJECAO +  AGUA PARA INJECAO,AGUA PARA INJECAO
MEDICAMENTO,AGUD,26/11/2018,GENERICO,109740273.0,01/11/2028,25351368050201870,ANALGESICOS NARCOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,FOSFATO DE CODEINA +  PARACETAMOL,AGUD
MEDICAMENTO,AH-ZUL,31/10/2016,SIMILAR,167730460.0,01/10/2026,25351375923201558,VASODILATADORES,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CITRATO DE SILDENAFILA,AH-ZUL
MEDICAMENTO,AILUK,07/03/2022,SIMILAR,110130293.0,01/03/2032,25351850164202164,ANTIASMATICOS,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DIPROPIONATO DE BECLOMETASONA,AILUK
MEDICAMENTO,AIPRI,15/01/2018,GENERICO,178170852.0,01/01/2028,25351658662201771,ANTIPSICOTICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,ARIPIPRAZOL,AIPRI
MEDICAMENTO,AIRES,08/11/2021,SIMILAR,100431371.0,01/07/2029,25351049681202198,EXPECTORANTES BALSAMICOS E MUCOLITICO,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,ACETILCISTEINA,AIRES
MEDICAMENTO,AIRES,16/11/2021,SIMILAR,100431373.0,01/06/2029,25351064941202155,EXPECTORANTES BALSAMICOS E MUCOLITICO,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,ACETILCISTEINA,AIRES
MEDICAMENTO,AIXA,06/04/2015,SIMILAR,183260006.0,01/03/2028,25351696698201417,ANTICONCEPCIONAIS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,ACETATO DE CLORMADINONA +  ETINILESTRADIOL,AIXA
MEDICAMENTO,AJOVY,16/12/2019,BIOLOGICO,155730050.0,01/12/2029,25351802291201851,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05333542000108 - TEVA FARMACÊUTICA LTDA.,VÁLIDO,FREMANEZUMABE,AJOVY
MEDICAMENTO,AKALMESE,20/09/2021,FITOTERAPICO,144930061.0,01/09/2031,25351662077202151,ANSIOLITICOS SIMPLES + FITOTERAPICO SIMPLES,01858973000129 - AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,VÁLIDO,PASSIFLORA INCARNATA L.,AKALMESE
MEDICAMENTO,AKSSUS,10/06/2019,SIMILAR,106460217.0,01/06/2029,25351003769201949,ANTINEOPLASICO,61282661000141 - LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,VÁLIDO,PACLITAXEL,AKSSUS
MEDICAMENTO,AKYNZEO,26/12/2017,NOVO,191980008.0,01/12/2027,25351257193201695,ANTIEMÉTICOS E ANTINAUSEANTES,15127898000130 - MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,VÁLIDO,CLORIDRATO DE PALONOSETRONA +  NETUPITANTO,AKYNZEO
MEDICAMENTO,ALANDRE,08/03/2021,SIMILAR,167730666.0,01/03/2031,25351421036201640,PROGESTAGENOS SIMPLES,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,DIENOGESTE,ALANDRE
MEDICAMENTO,ALBEL,10/08/2004,SIMILAR,154230044.0,01/08/2029,25351017583200318,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,ALBENDAZOL,ALBEL
MEDICAMENTO,ALBEL,29/11/2021,SIMILAR,154230323.0,01/11/2031,25351503534202177,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,ALBENDAZOL,ALBEL
MEDICAMENTO,ALBENDAZOL,04/06/2001,GENERICO,125680029.0,01/06/2026,253510088040134,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,07/08/2001,GENERICO,102350513.0,01/08/2026,253510174590139,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,57507378000365 - EMS S/A,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,24/07/2002,GENERICO,125680052.0,01/07/2027,253510259170177,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,12/02/2004,GENERICO,102350662.0,01/02/2029,25351053485200336,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,57507378000365 - EMS S/A,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,03/04/2006,GENERICO,103700492.0,01/04/2026,25351048548200685,ALBENDAZOL + ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,17/04/2006,GENERICO,126750102.0,01/04/2026,25351338300200522,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,22/02/2011,GENERICO,167730294.0,01/08/2025,25351652550201094,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,13/05/2013,GENERICO,112130396.0,,25351302972200761,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA,VÁLIDO,NAN,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL,13/06/2016,GENERICO,143810187.0,01/06/2026,25351575389201204,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,ALBENDAZOL,ALBENDAZOL
MEDICAMENTO,ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL,28/08/2000,GENERICO,103700313.0,01/08/2025,253510085410046,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,ALBENDAZOL,ALBENDAZOL 40 MG/ML SUSPENSAO ORAL
MEDICAMENTO,ALBENTEL,14/03/2016,SIMILAR,103700676.0,01/03/2026,25351751866201437,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,ALBENDAZOL,ALBENTEL
MEDICAMENTO,ALBENTEL,23/05/2016,SIMILAR,103700685.0,01/05/2026,25351753858201425,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,ALBENDAZOL,ALBENTEL
MEDICAMENTO,ALBISTIN,07/02/1996,SIMILAR,107150112.0,01/02/2026,250000026739541,ANTIMICOTICO,44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,VÁLIDO,NISTATINA,ALBISTIN
MEDICAMENTO,ALBOCRESIL,29/03/2021,NOVO,178170908.0,01/08/2026,25351109983202122,PRODUTOS GINECOLOGICOS ANTINFECCIOSOS TOPICOS SIMPLES,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,POLICRESULENO +  POLICRESULENO A 36%,ALBOCRESIL
MEDICAMENTO,ALBUMAX,01/10/2001,SIMILAR,116370049.0,01/09/2026,253510227170091,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,ALBUMINA HUMANA,ALBUMAX
